277.000	0.000	27.000	1.000	6.000	10.000	1.000	15.000	73.000	31.000	57.000	4.000	61.000	59.000	161.873	234.089	0.184	284.560	105.338	
277.000	0.000	28.000	1.000	6.000	29.000	1.000	110.000	1.000	58.000	121.000	10.000	109.000	284.000	56.230	117.912	167.636	350.433	229.695	
277.000	0.000	29.000	1.000	6.000	21.000	3.000	42.000	51.000	111.000	107.000	37.000	95.000	13.000	254.217	179.947	137.462	328.195	67.730	
277.000	0.000	30.000	1.000	6.000	34.000	6.000	17.000	11.000	77.000	92.000	131.000	119.000	293.000	349.572	176.398	52.367	115.982	235.214	
277.000	0.000	31.000	1.000	6.000	74.000	4.000	146.000	177.000	130.000	129.000	128.000	7.000	129.000	203.953	64.646	301.468	248.367	15.001	
277.000	0.000	32.000	1.000	6.000	14.000	3.000	179.000	148.000	21.000	101.000	147.000	123.000	144.000	15.761	75.276	203.050	317.881	245.829	
277.000	0.000	33.000	1.000	6.000	75.000	3.000	161.000	93.000	70.000	109.000	129.000	64.000	276.000	50.158	221.724	152.897	90.982	356.690	
277.000	0.000	34.000	1.000	6.000	19.000	6.000	148.000	48.000	55.000	80.000	124.000	57.000	68.000	310.716	144.026	1.423	196.268	244.610	
277.000	0.000	35.000	1.000	1.000	0.000	1.000	60.000	NaN	NaN	NaN	NaN	NaN	128.000	NaN	NaN	NaN	NaN	NaN	
277.000	0.000	36.000	1.000	6.000	30.000	6.000	164.000	147.000	174.000	66.000	58.000	165.000	177.000	220.032	325.392	278.139	47.367	116.992	
277.000	0.000	37.000	1.000	6.000	5.000	4.000	8.000	97.000	96.000	43.000	29.000	129.000	336.000	140.323	25.498	260.290	77.587	219.146	
277.000	0.000	38.000	1.000	6.000	88.000	4.000	5.000	151.000	26.000	160.000	95.000	143.000	42.000	346.912	222.882	175.667	282.078	113.243	
277.000	0.000	39.000	1.000	6.000	96.000	6.000	112.000	136.000	117.000	56.000	70.000	16.000	265.000	57.773	109.730	177.664	345.908	219.392	
277.000	0.000	40.000	1.000	6.000	76.000	1.000	4.000	58.000	42.000	157.000	86.000	56.000	32.000	329.357	275.874	155.991	229.220	110.947	
277.000	0.000	41.000	1.000	6.000	87.000	1.000	127.000	98.000	61.000	120.000	40.000	177.000	43.000	335.957	178.931	242.136	296.342	112.138	
277.000	0.000	42.000	1.000	6.000	78.000	4.000	49.000	0.000	90.000	99.000	134.000	58.000	358.000	292.716	47.943	233.428	107.032	168.510	
277.000	0.000	43.000	1.000	6.000	39.000	5.000	158.000	44.000	145.000	71.000	42.000	92.000	203.000	155.163	304.969	254.764	77.210	355.088	
277.000	0.000	44.000	1.000	6.000	61.000	1.000	68.000	41.000	118.000	72.000	60.000	14.000	347.000	233.830	45.946	163.143	294.649	90.420	
277.000	0.000	45.000	1.000	6.000	15.000	3.000	40.000	18.000	64.000	166.000	79.000	134.000	37.000	209.951	342.965	147.769	273.031	93.637	
277.000	0.000	46.000	1.000	6.000	68.000	5.000	54.000	17.000	164.000	7.000	155.000	70.000	167.000	48.068	352.723	124.304	308.631	236.467	
277.000	0.000	47.000	1.000	6.000	65.000	2.000	6.000	83.000	50.000	53.000	48.000	174.000	174.000	103.531	29.572	213.555	327.223	255.879	
277.000	0.000	48.000	1.000	6.000	93.000	2.000	13.000	160.000	5.000	11.000	108.000	110.000	159.000	333.487	293.374	39.015	222.674	120.443	
277.000	0.000	49.000	1.000	6.000	43.000	3.000	155.000	37.000	168.000	146.000	120.000	155.000	36.000	130.814	348.942	185.014	233.684	282.892	
277.000	0.000	50.000	1.000	6.000	83.000	3.000	119.000	3.000	37.000	38.000	149.000	99.000	18.000	162.949	123.086	71.029	249.878	288.227	
277.000	0.000	51.000	1.000	6.000	22.000	4.000	145.000	29.000	20.000	76.000	81.000	102.000	138.000	277.110	216.773	54.788	336.359	176.366	
277.000	0.000	52.000	1.000	6.000	27.000	4.000	168.000	128.000	7.000	110.000	157.000	62.000	288.000	144.935	89.961	235.825	193.411	7.893	
277.000	0.000	53.000	1.000	6.000	86.000	3.000	138.000	88.000	115.000	130.000	78.000	116.000	121.000	277.903	192.094	322.129	18.085	60.982	
277.000	0.000	54.000	1.000	6.000	53.000	1.000	30.000	145.000	28.000	17.000	22.000	98.000	200.000	306.252	85.306	14.190	255.796	130.380	
277.000	0.000	55.000	1.000	6.000	95.000	5.000	103.000	169.000	123.000	178.000	82.000	163.000	132.000	252.319	66.556	298.982	199.823	359.489	
277.000	0.000	56.000	1.000	6.000	58.000	2.000	91.000	168.000	79.000	112.000	5.000	9.000	237.000	43.232	133.519	334.557	279.611	182.106	
277.000	0.000	57.000	1.000	6.000	69.000	1.000	109.000	154.000	45.000	32.000	161.000	88.000	254.000	77.814	192.278	141.324	317.180	15.028	
277.000	0.000	58.000	1.000	6.000	63.000	2.000	157.000	166.000	83.000	15.000	13.000	67.000	273.000	22.497	130.526	65.883	222.559	341.714	
277.000	0.000	59.000	1.000	1.000	0.000	1.000	0.000	NaN	NaN	NaN	NaN	NaN	295.000	NaN	NaN	NaN	NaN	NaN	
277.000	0.000	60.000	1.000	6.000	72.000	4.000	43.000	121.000	165.000	158.000	68.000	44.000	352.000	179.219	313.114	233.317	58.149	114.379	
277.000	0.000	61.000	1.000	6.000	85.000	1.000	114.000	118.000	128.000	35.000	35.000	101.000	105.000	304.324	61.346	15.193	244.194	173.300	
277.000	0.000	62.000	1.000	6.000	32.000	5.000	123.000	113.000	166.000	29.000	143.000	169.000	46.000	333.397	157.696	217.965	258.075	97.462	
277.000	0.000	63.000	1.000	6.000	89.000	1.000	70.000	60.000	150.000	8.000	25.000	162.000	53.000	358.249	123.453	298.896	172.157	228.887	
277.000	0.000	64.000	1.000	1.000	0.000	1.000	44.000	NaN	NaN	NaN	NaN	NaN	347.000	NaN	NaN	NaN	NaN	NaN	
277.000	0.000	65.000	1.000	6.000	6.000	3.000	143.000	25.000	52.000	52.000	19.000	103.000	118.000	10.743	303.826	236.316	169.539	53.371	
277.000	0.000	66.000	1.000	6.000	64.000	4.000	86.000	126.000	156.000	143.000	166.000	145.000	55.000	291.028	169.900	108.106	3.214	241.519	
277.000	0.000	67.000	1.000	6.000	77.000	3.000	125.000	159.000	151.000	163.000	116.000	178.000	333.000	193.688	232.754	92.695	20.647	282.518	
277.000	0.000	68.000	1.000	6.000	56.000	2.000	174.000	164.000	66.000	164.000	114.000	175.000	187.000	32.368	90.396	310.589	251.015	133.348	
277.000	0.000	69.000	1.000	6.000	38.000	5.000	144.000	114.000	142.000	26.000	31.000	76.000	130.000	168.797	220.814	285.409	6.619	83.493	
277.000	0.000	70.000	1.000	1.000	0.000	1.000	143.000	NaN	NaN	NaN	NaN	NaN	170.000	NaN	NaN	NaN	NaN	NaN	
277.000	0.000	71.000	1.000	6.000	26.000	4.000	60.000	80.000	38.000	22.000	52.000	85.000	23.000	190.843	137.993	230.243	88.679	303.988	
277.000	0.000	72.000	1.000	6.000	66.000	1.000	176.000	125.000	6.000	3.000	177.000	115.000	223.000	344.083	92.247	267.220	39.184	174.332	
277.000	0.000	73.000	1.000	6.000	84.000	6.000	25.000	130.000	59.000	167.000	133.000	97.000	175.000	45.839	107.438	342.142	221.404	288.191	
277.000	0.000	74.000	1.000	6.000	90.000	3.000	147.000	94.000	157.000	83.000	168.000	171.000	196.000	255.973	136.252	67.335	322.059	9.945	
277.000	0.000	75.000	1.000	6.000	4.000	4.000	66.000	137.000	159.000	102.000	98.000	179.000	17.000	81.852	261.949	120.759	323.442	192.939	
277.000	0.000	76.000	1.000	6.000	28.000	4.000	169.000	31.000	120.000	21.000	26.000	80.000	16.000	206.039	83.202	134.971	310.481	248.485	
277.000	0.000	77.000	1.000	6.000	82.000	2.000	156.000	49.000	65.000	127.000	16.000	75.000	313.000	46.756	1.731	231.933	173.424	107.553	
277.000	0.000	78.000	1.000	6.000	57.000	1.000	108.000	141.000	8.000	155.000	103.000	144.000	119.000	280.686	55.774	218.506	354.031	173.700	
277.000	0.000	79.000	1.000	1.000	0.000	1.000	25.000	NaN	NaN	NaN	NaN	NaN	253.000	NaN	NaN	NaN	NaN	NaN	
277.000	0.000	80.000	1.000	6.000	36.000	6.000	27.000	7.000	152.000	6.000	107.000	49.000	51.000	0.070	193.249	122.982	250.936	316.274	
277.000	0.000	81.000	1.000	6.000	62.000	4.000	76.000	138.000	30.000	48.000	62.000	83.000	275.000	104.203	182.431	331.245	234.114	20.955	
277.000	0.000	82.000	1.000	6.000	33.000	1.000	46.000	101.000	0.000	126.000	24.000	160.000	299.000	255.937	103.281	63.727	174.171	338.449	
277.000	0.000	83.000	1.000	6.000	20.000	5.000	53.000	106.000	53.000	44.000	106.000	104.000	27.000	151.768	286.735	334.985	229.727	79.641	
277.000	0.000	84.000	1.000	6.000	48.000	3.000	58.000	45.000	97.000	142.000	132.000	124.000	202.000	261.775	325.996	90.229	37.058	129.928	
277.000	0.000	85.000	1.000	1.000	0.000	1.000	76.000	NaN	NaN	NaN	NaN	NaN	120.000	NaN	NaN	NaN	NaN	NaN	
277.000	0.000	86.000	1.000	6.000	18.000	5.000	48.000	32.000	2.000	135.000	121.000	53.000	303.000	70.554	119.745	177.410	234.515	4.594	
277.000	0.000	87.000	1.000	6.000	8.000	4.000	166.000	64.000	160.000	42.000	67.000	131.000	87.000	257.111	207.244	154.147	314.624	22.662	
277.000	0.000	88.000	1.000	6.000	55.000	4.000	81.000	52.000	158.000	19.000	77.000	138.000	96.000	164.745	229.279	319.996	14.553	272.270	
277.000	0.000	89.000	1.000	6.000	73.000	6.000	69.000	108.000	84.000	97.000	101.000	127.000	116.000	175.844	297.845	357.238	43.519	248.850	
277.000	0.000	90.000	1.000	6.000	23.000	5.000	98.000	127.000	17.000	114.000	159.000	3.000	217.000	41.554	273.796	104.114	147.885	336.259	
277.000	0.000	91.000	1.000	1.000	0.000	1.000	8.000	NaN	NaN	NaN	NaN	NaN	86.000	NaN	NaN	NaN	NaN	NaN	
277.000	0.000	92.000	1.000	6.000	13.000	1.000	55.000	172.000	134.000	91.000	179.000	136.000	146.000	100.798	338.537	233.378	61.710	191.694	
277.000	0.000	93.000	1.000	6.000	92.000	4.000	18.000	99.000	68.000	156.000	44.000	50.000	218.000	267.957	103.816	33.552	325.893	174.382	
277.000	0.000	94.000	1.000	6.000	31.000	1.000	77.000	72.000	146.000	2.000	178.000	94.000	162.000	353.730	284.123	32.138	228.469	100.434	
277.000	0.000	95.000	1.000	6.000	2.000	5.000	31.000	79.000	104.000	145.000	61.000	78.000	20.000	334.265	88.161	187.840	254.886	132.221	
277.000	0.000	96.000	1.000	6.000	79.000	4.000	162.000	162.000	60.000	103.000	90.000	89.000	201.000	37.960	330.276	257.735	83.621	160.548	
277.000	0.000	97.000	1.000	6.000	81.000	3.000	142.000	69.000	143.000	104.000	151.000	93.000	339.000	276.863	162.098	206.778	112.628	57.333	
277.000	0.000	98.000	1.000	6.000	71.000	5.000	79.000	171.000	100.000	78.000	27.000	39.000	110.000	1.919	40.571	177.239	235.934	301.738	
277.000	0.000	99.000	1.000	6.000	80.000	6.000	20.000	131.000	88.000	79.000	49.000	29.000	33.000	83.636	278.286	133.008	188.192	318.384	
277.000	0.000	100.000	1.000	1.000	0.000	1.000	21.000	NaN	NaN	NaN	NaN	NaN	153.000	NaN	NaN	NaN	NaN	NaN	
277.000	0.000	101.000	1.000	6.000	24.000	3.000	95.000	12.000	139.000	45.000	163.000	20.000	321.000	117.646	73.024	165.590	24.204	232.492	
277.000	0.000	102.000	1.000	6.000	51.000	4.000	149.000	43.000	23.000	132.000	89.000	34.000	277.000	201.735	38.625	352.845	147.138	95.867	
277.000	0.000	103.000	1.000	6.000	67.000	4.000	90.000	28.000	85.000	148.000	97.000	86.000	198.000	18.022	255.975	153.446	325.292	84.518	
277.000	0.000	104.000	1.000	6.000	59.000	5.000	89.000	84.000	110.000	81.000	171.000	137.000	298.000	351.834	115.932	182.820	230.333	62.570	
277.000	0.000	105.000	1.000	6.000	1.000	3.000	150.000	65.000	99.000	100.000	176.000	133.000	328.000	145.773	26.969	185.208	262.036	78.529	
277.000	0.000	106.000	1.000	6.000	41.000	5.000	128.000	10.000	94.000	150.000	47.000	172.000	204.000	143.958	308.487	260.985	95.187	36.684	
